Year,Month,Venue,Quiz,Team,Franchise,Score,Position,Place
2014,2,1,q2014-2-1,Meryl Streep’s Oscars,,31,28,27
2014,4,3,q2014-4-3,Meryl Strippers,,31,21,21
2012,11,1,q2012-11-1,Metro(sexual)Dome,Metro(sexual)Dome,56.5,2,2
2012,12,1,q2012-12-1,Metro(sexual)Dome,Metro(sexual)Dome,60.5,2,2
2012,5,1,q2012-5-1,Metro(sexual)Dome,Metro(sexual)Dome,57,3,3
2012,7,1,q2012-7-1,Metro(sexual)Dome,Metro(sexual)Dome,56,4,4
2012,9,1,q2012-9-1,Metro(sexual)Dome,Metro(sexual)Dome,56,4,4
2013,12,1,q2013-12-1,Metro(sexual)Dome,Metro(sexual)Dome,59.5,4,4
2013,3,1,q2013-3-1,Metro(sexual)Dome,Metro(sexual)Dome,57,1,1
2013,5,1,q2013-5-1,Metro(sexual)Dome,Metro(sexual)Dome,59.5,2,2
2013,6,1,q2013-6-1,Metro(sexual)Dome,Metro(sexual)Dome,44.5,9,9
2013,7,1,q2013-7-1,Metro(sexual)Dome,Metro(sexual)Dome,59,2,2
2013,8,1,q2013-8-1,Metro(sexual)Dome,Metro(sexual)Dome,58.5,3,3
2014,12,1,q2014-12-1,Metro(sexual)Dome,Metro(sexual)Dome,55.5,6,6
2014,3,1,q2014-3-1,Metro(sexual)Dome,Metro(sexual)Dome,55.5,6,6
2012,8,1,q2012-8-1,Metro(sexual)Dome Juniors,Metro(sexual)Dome,45,6,6
2012,1,1,q2012-1-1,Metrosexual Chick Flick Dome,Metro(sexual)Dome,58,4,4
2012,2,1,q2012-2-1,Metrosexualchickflickdome,Metro(sexual)Dome,52,7,7
2012,4,2,q2012-4-2,Mewling Quims,,49,8,8
2014,8,1,q2014-8-1,Michael Bay City Rollers,,49,18,18
2013,1,2,q2013-1-2,Mickey And Mallory,,31,16,16
2015,6,3,q2015-6-3,Mid Table Obscurity,,47,19,19
2013,5,1,q2013-5-1,Mighty Ducks,,48,12,12
2013,4,2,q2013-4-2,Mild Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,55.5,2,2
2013,5,2,q2013-5-2,Mild Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,58,1,1
2013,6,2,q2013-6-2,Mild Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,59.5,2,2
2013,7,3,q2013-7-3,Mild Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,60,1,1
2014,2,2,q2014-2-2,Mild Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,55.5,3,3
2014,4,3,q2014-4-3,Mild Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,62,2,2
2015,3,2,q2015-3-2,Mild Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,60,1,1
2015,4,2,q2015-4-2,Mild Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,63,1,1
2015,6,2,q2015-6-2,Mild Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,60.5,1,1
2015,8,2,q2015-8-2,Mild Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,53.5,3,3
2012,10,2,q2012-10-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,61,1,1
2012,11,2,q2012-11-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,54.5,1,1
2012,2,1,q2012-2-1,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,57,5,5
2012,4,2,q2012-4-2,Mild Peril and Some Sexy Scenes,Mild Peril & Some Sexy Scenes,48.5,9,9
2012,5,2,q2012-5-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,52.5,1,1
2012,6,2,q2012-6-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,49.5,4,4
2012,7,2,q2012-7-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,52.5,3,3
2012,8,2,q2012-8-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,53,3,3
2012,9,2,q2012-9-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,55,2,2
2013,10,2,q2013-10-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,63,1,1
2013,11,2,q2013-11-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,54,4,4
2013,1,2,q2013-1-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,54,1,1
2013,12,2,q2013-12-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,59,2,2
2013,3,2,q2013-3-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,55,1,1
2013,9,2,q2013-9-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,55,3,3
2014,11,2,q2014-11-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,61,2,2
2014,3,2,q2014-3-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,57.5,1,1
2014,5,2,q2014-5-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,56.5,2,2
2014,6,2,q2014-6-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,57.5,4,4
2014,7,2,q2014-7-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,54,2,2
2014,8,2,q2014-8-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,61.5,1,1
2014,9,2,q2014-9-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,61.5,1,1
2015,2,2,q2015-2-2,Mild Peril and Some Sexy Scenes,Mild Peril & Some Sexy Scenes,58.5,2,2
2015,9,2,q2015-9-2,Mild Peril And Some Sexy Scenes,Mild Peril & Some Sexy Scenes,63.5,1,1
2015,5,2,q2015-5-2,Milk Peril & Some Sexy Scenes,Mild Peril & Some Sexy Scenes,59,1,1
2013,10,2,q2013-10-2,Milk Was A Bad Choice,Milk Was A Bad Choice,63,2,1
2013,11,2,q2013-11-2,Milk Was A Bad Choice,Milk Was A Bad Choice,56,2,2
2013,1,2,q2013-1-2,Milk Was A Bad Choice,Milk Was A Bad Choice,54,2,1
2013,12,2,q2013-12-2,Milk Was A Bad Choice,Milk Was A Bad Choice,51,6,6
2013,2,2,q2013-2-2,Milk Was A Bad Choice,Milk Was A Bad Choice,55,3,3
2013,3,2,q2013-3-2,Milk Was A Bad Choice,Milk Was A Bad Choice,51,5,4
2013,4,2,q2013-4-2,Milk Was A Bad Choice,Milk Was A Bad Choice,52.5,4,4
2013,5,2,q2013-5-2,Milk Was A Bad Choice,Milk Was A Bad Choice,57,2,2
2013,6,2,q2013-6-2,Milk Was A Bad Choice,Milk Was A Bad Choice,58,3,3
2013,7,2,q2013-7-2,Milk Was A Bad Choice,Milk Was A Bad Choice,60,1,1
2013,8,2,q2013-8-2,Milk Was A Bad Choice,Milk Was A Bad Choice,66,1,1
2013,9,2,q2013-9-2,Milk Was A Bad Choice,Milk Was A Bad Choice,61,1,1
2014,10,2,q2014-10-2,Milk Was A Bad Choice,Milk Was A Bad Choice,55.5,3,3
2014,11,2,q2014-11-2,Milk Was A Bad Choice,Milk Was A Bad Choice,63,1,1
2014,2,2,q2014-2-2,Milk Was A Bad Choice,Milk Was A Bad Choice,63,1,1
2014,4,2,q2014-4-2,Milk Was A Bad Choice,Milk Was A Bad Choice,63,1,1
2014,5,2,q2014-5-2,Milk Was A Bad Choice,Milk Was A Bad Choice,53.5,5,5
2014,6,2,q2014-6-2,Milk Was A Bad Choice,Milk Was A Bad Choice,59,2,2
2014,7,2,q2014-7-2,Milk Was A Bad Choice,Milk Was A Bad Choice,55,1,1
2014,8,2,q2014-8-2,Milk Was A Bad Choice,Milk Was A Bad Choice,61,2,2
2014,9,2,q2014-9-2,Milk Was A Bad Choice,Milk Was A Bad Choice,56.5,4,4
2015,1,2,q2015-1-2,Milk Was A Bad Choice,Milk Was A Bad Choice,56.5,1,1
2015,2,2,q2015-2-2,Milk Was A Bad Choice,Milk Was A Bad Choice,52.5,7,7
2015,3,2,q2015-3-2,Milk Was A Bad Choice,Milk Was A Bad Choice,50,3,3
2015,4,2,q2015-4-2,Milk Was A Bad Choice,Milk Was A Bad Choice,62,2,2
2015,5,2,q2015-5-2,Milk Was A Bad Choice,Milk Was A Bad Choice,58,2,2
2015,6,2,q2015-6-2,Milk Was A Bad Choice,Milk Was A Bad Choice,59.5,2,2
2015,7,2,q2015-7-2,Milk Was A Bad Choice,Milk Was A Bad Choice,53.5,1,1
2015,8,2,q2015-8-2,Milk Was A Bad Choice,Milk Was A Bad Choice,65.5,1,1
2015,9,2,q2015-9-2,Milk Was A Bad Choice,Milk Was A Bad Choice,60.5,2,2
2013,1,2,q2013-1-2,Milky Joe & The Bandits,,25,19,19
2014,4,1,q2014-4-1,Mine’s Bigger Than Yours,,17,34,34
2012,12,2,q2012-12-2,Miracle On Coldharbour Lane,,39.5,11,11
2012,9,1,q2012-9-1,Mis Sunshine,,30.5,27,26
2014,11,2,q2014-11-2,Misguided Confidence,,36,12,12
2012,8,2,q2012-8-2,Missing Jennie,,32,23,23
2013,10,2,q2013-10-2,Mitch & Murray,Mitch and Murray,49.5,10,10
2013,11,2,q2013-11-2,Mitch And Murrary,Mitch and Murray,50,6,6
2015,6,2,q2015-6-2,Mitch And Murrary!,Mitch and Murray,49,12,12
2012,10,2,q2012-10-2,Mitch and Murray,Mitch and Murray,43,7,7
2012,11,2,q2012-11-2,Mitch And Murray,Mitch and Murray,46.5,10,9
2012,12,2,q2012-12-2,Mitch And Murray,Mitch and Murray,37,13,13
2012,5,2,q2012-5-2,Mitch And Murray,Mitch and Murray,40,12,12
2012,6,2,q2012-6-2,Mitch And Murray,Mitch and Murray,41.5,10,10
2012,7,2,q2012-7-2,Mitch and Murray,Mitch and Murray,50,6,5
2012,8,2,q2012-8-2,Mitch And Murray,Mitch and Murray,44.5,9,9
2013,12,2,q2013-12-2,Mitch And Murray,Mitch and Murray,45.5,8,8
2013,7,2,q2013-7-2,Mitch And Murray,Mitch and Murray,49.5,11,11
2014,10,2,q2014-10-2,Mitch and Murray,Mitch and Murray,27,14,14
2014,11,2,q2014-11-2,Mitch And Murray,Mitch and Murray,32.5,15,15
2014,2,2,q2014-2-2,Mitch And Murray,Mitch and Murray,44.5,11,11
2014,5,2,q2014-5-2,Mitch And Murray,Mitch and Murray,36.5,16,15
2014,6,2,q2014-6-2,Mitch And Murray,Mitch and Murray,36,16,16
2014,8,2,q2014-8-2,Mitch And Murray,Mitch and Murray,41,13,13
2014,9,2,q2014-9-2,Mitch And Murray,Mitch and Murray,27,17,17
2015,1,2,q2015-1-2,Mitch and Murray,Mitch and Murray,45.5,9,9
2015,2,2,q2015-2-2,Mitch And Murray,Mitch and Murray,44,12,12
2015,3,2,q2015-3-2,Mitch and Murray,Mitch and Murray,32.5,17,17
2015,4,2,q2015-4-2,Mitch and Murray,Mitch and Murray,34.5,18,18
2015,5,2,q2015-5-2,Mitch And Murray,Mitch and Murray,44.5,15,15
2014,7,2,q2014-7-2,Mitch And Murray (And Lempkin),Mitch and Murray,40.5,11,11
2012,11,3,q2012-11-3,Mo Money Movember,,52.5,4,3
2014,10,2,q2014-10-2,Mogwai,,31,12,12
2015,7,1,q2015-7-1,Money For Greek Bailout,,49,7,6
2013,8,1,q2013-8-1,Monkey Tennis,,41,15,15
2014,4,3,q2014-4-3,More Books,More Books,47,15,15
2014,5,3,q2014-5-3,More Books,More Books,59.5,2,1
2014,6,2,q2014-6-2,More Books,More Books,58.5,3,3
2015,2,3,q2015-2-3,More Books,More Books,56.5,3,3
2015,4,3,q2015-4-3,More Books Downstairs,More Books,52,9,8
2013,10,2,q2013-10-2,Mother Sucks Jelly Babies In Hell,,46,11,11
2012,9,1,q2012-9-1,Movie Rats,,36.5,22,22
2015,7,1,q2015-7-1,Mr Barlow & Mr Straker's Big Night Out!,,49.5,4,4
2014,11,2,q2014-11-2,Mr Cabe And Miss Miller Time,,32,16,16
2014,8,2,q2014-8-2,Mr Darcy,,36.5,17,17
2013,8,2,q2013-8-2,Mr Hunt - The Movie Lover,,30,15,15
2015,6,1,q2015-6-1,"Mr, Mrs & Junior Pissy Shitty Fart Pants",,37.5,24,24
2014,6,1,q2014-6-1,Mrs Pott’s Tea Party,,39,25,25
2013,6,3,q2013-6-3,MSP,,46,5,4
2012,12,2,q2012-12-2,Mulled Peril And Some Festive Scenes,,53,2,2
2015,2,3,q2015-2-3,Murghaaaaaaaaaaagh French Champagne,,38,21,21
2015,6,1,q2015-6-1,Mutha Focking Ross Kemp,,36,26,26
2012,10,2,q2012-10-2,My 22.75-Year Not-The-80s Hell,My 20 Year Quiz Hell,43,8,7
2013,1,2,q2013-1-2,My 65 Million Year Amber Hell,My 20 Year Quiz Hell,47.5,5,5
2013,4,2,q2013-4-2,My Donut Laundrette,,46,10,10
2013,5,3,q2013-5-3,"My Existence, While Grotesque And Incomprehensible To You, Saves Lives",,48,7,7
2014,10,1,q2014-10-1,My Left Megafoot,,52.5,7,7
2014,9,2,q2014-9-2,My Summer of Schneider,,37.5,14,13
2014,11,2,q2014-11-2,Mydylarama,,47,7,7
2015,1,1,q2015-1-1,Nathan Will Be Back!,,37,21,21
2013,5,3,q2013-5-3,Natural Bunny Killers,,46.5,9,9
2013,3,3,q2013-3-3,Nature’s Fecund Blessings,,36,20,20
2014,5,3,q2014-5-3,Negative One,,48,13,13
2012,9,1,q2012-9-1,Neo's Raybands,,30.5,28,26
2013,4,2,q2013-4-2,"Never Plan, Just Turn Up",,34,17,17
2012,7,2,q2012-7-2,Newsteam Reassemble,,53,2,2
2014,6,1,q2014-6-1,Nic Cage Is Simon’s Big Daddy,,47.5,18,18
2013,9,1,q2013-9-1,Nic Cage’s Dirty Bunny Fetish,,50,7,7
2014,2,1,q2014-2-1,Nice Guys Come Last,,24.5,31,31
2015,5,3,q2015-5-3,Nick In A Cage,,38,16,16
2014,6,2,q2014-6-2,Nicolas Coppollopolla,,46.5,13,13
2013,2,3,q2013-2-3,Nightmare On Mare Street,,29,21,21
2015,3,1,q2015-3-1,Nimoy! That's Our Team Name!!,,61.5,2,2
2014,11,1,q2014-11-1,No Ado About Nothing,,40.5,18,18
2014,2,1,q2014-2-1,No Fucking Table,,37,25,25
2015,2,3,q2015-2-3,No Internet Connection,,43,17,17
2012,4,3,q2012-4-3,No Recall,,29.5,13,13
2012,1,1,q2012-1-1,"No Snacks, Just Facts",,54,5,5
2012,5,1,q2012-5-1,No Table For Old Men,,53,5,5
2015,9,1,q2015-9-1,No Veasey Way Out,,42,16,15
2014,10,3,q2014-10-3,No Wheat Please!,,24,23,23
2013,1,2,q2013-1-2,"No, Mr Bond, I Expect You To Die",,22.5,20,20
2014,6,2,q2014-6-2,North By Northwest,,49.5,11,11
2014,10,1,q2014-10-1,Not ‘Dr’ Fox!?,,52.5,8,7
2014,8,2,q2014-8-2,Not Quite Film Buffs,,30.5,21,21
2013,3,2,q2013-3-2,Not The Bees!!!,,51.5,3,3
2013,9,2,q2013-9-2,"Not The Bees, They’re In My Eyes, Argh!",,48,8,7
2012,9,1,q2012-9-1,Not The Team Name We Need… The Team Name We Deserve,,36,23,23
2012,4,2,q2012-4-2,"Not Today, Galvatron",,56,3,3
2013,8,1,q2013-8-1,Not Top Gun,,37.5,19,19
2012,12,1,q2012-12-1,Now I Have A Machine Gun. Ho. Ho. Ho.,,35,19,19
2013,2,3,q2013-2-3,Nudey Dench,,51,4,4
2014,11,1,q2014-11-1,O’ Brother Where Art Thou,,35,23,23
2015,1,1,q2015-1-1,O’ Brothers Where Art Thou?,,26.5,24,24
2013,7,1,q2013-7-1,"Oh Boy, It’s Scott Bakula",,46,14,14
2014,9,1,q2014-9-1,Oh Dear...,,28,32,32
2014,4,2,q2014-4-2,"Oh Hiiiiiiiiii, Mark!",,35.5,11,11
2014,2,3,q2014-2-3,Oh Look! A squirrel!,,11,27,27
2012,5,2,q2012-5-2,"Oil Me Up Another Ferris Beullar Grandma,This One’s Too Fruity",,39.5,13,13
2014,6,2,q2014-6-2,Oil Porter,,40,14,14
2012,12,2,q2012-12-2,Ollie Frenzy,,30,17,17
2013,2,2,q2013-2-2,Ollie Frenzy,,31.5,22,22
2013,3,1,q2013-3-1,Once Were Warriors,,55.5,3,2
2015,10,1,q2015-10-1,One Day My Log Will Have Something To Say About This,,62,2,2
2015,9,3,q2015-9-3,One Third Of Elite Hunting,Elite Hunting,34,17,16
2014,4,1,q2014-4-1,"One’s Company, Two’s A Crowd!",,24,32,31
2013,9,1,q2013-9-1,Only God Forgives Frances Ha,,44,17,17
2014,7,1,q2014-7-1,Orange Is The New Crack,,35,17,17
2014,10,3,q2014-10-3,Oscar ‘Victorious’,,30.5,21,21
2015,3,1,q2015-3-1,Our Desires Are….. Unconventional,,47.5,15,15
2013,11,2,q2013-11-2,Our Friends Ditched Us,,26,19,19
2013,9,2,q2013-9-2,Our Robot Overlords,,48,9,7
2013,12,2,q2013-12-2,Out Of Focus,,58.5,3,3
2014,3,2,q2014-3-2,Out Of Focus,,50,8,8
2015,8,1,q2015-8-1,Out Of Their Depth #Struggling,,36.5,29,29
2013,7,3,q2013-7-3,Pacific Rim 2: The Porno,,49,9,9
2013,7,2,q2013-7-2,Pacific Rim Job,,51.5,7,7
2013,7,3,q2013-7-3,Pacific Rim Job,,48,11,11
2014,8,1,q2014-8-1,Pacific Rimjobs,,62.5,3,3
2014,3,2,q2014-3-2,Paddy’s Getting Married!,,55,3,3
2014,2,1,q2014-2-1,Panda’s Anonymous,,26,30,30
2014,9,3,q2014-9-3,Partial Recall,,50.5,5,5
2015,6,1,q2015-6-1,Paths Of A Full Metal Shining Eyes Wide Spartacus: Or How I Learned To Stop Worrying & Love The Lyndon,,62.5,2,2
2014,6,1,q2014-6-1,Paul McKenna’s Band Of Merry Men & Women,,44.5,21,21
2013,1,1,q2013-1-1,Paulo’s Pals,,26.5,21,21
2012,11,3,q2012-11-3,Peckish Walruses,,28.5,23,23
2015,4,3,q2015-4-3,Pete Postelthwaite's Preposterous Posthumous Pizza Party,,38,22,22
2015,2,3,q2015-2-3,Pete Postlethwaite's Preposterous Posthumous Pizza Party,,36,25,25
2015,3,3,q2015-3-3,Pete Postlethwaite's Preposterous Posthumous Pizza Party,,44.5,10,10
2014,10,3,q2014-10-3,Peter Kraut,,2.5,25,25
2014,2,3,q2014-2-3,Picture Of Dorian Grey Goose,,30.5,20,20
2014,3,3,q2014-3-3,Picture Of Dorian Grey Goose,,35.5,21,21
2015,6,1,q2015-6-1,Piglet's Revenge,,49.5,15,15
2013,8,3,q2013-8-3,Pile Driving Miss Daisy,,54,5,5
2012,10,1,q2012-10-1,Pinky & The Brain,Pinky & The Brain,39.5,12,12
2012,11,1,q2012-11-1,Pinky & The Brain,Pinky & The Brain,40.5,18,16
2013,1,1,q2013-1-1,Pinky & The Brain,Pinky & The Brain,39,9,9
2013,3,1,q2013-3-1,Pinky & The Brain,Pinky & The Brain,42,12,10
2014,7,1,q2014-7-1,Pinky & The Brain,Pinky & The Brain,35.4,16,16
2012,5,1,q2012-5-1,Pinky and The Brain,Pinky & The Brain,36.5,19,19
2013,4,1,q2013-4-1,Pinky And The Brain,Pinky & The Brain,27,16,16
2014,4,1,q2014-4-1,Pinky And The Brain,Pinky & The Brain,27,29,29
2012,2,1,q2012-2-1,Pinky and The Brain (Minus The Brain),Pinky & The Brain,29,25,25
2012,10,3,q2012-10-3,Pint Of Scheider,,44,8,8
2012,9,3,q2012-9-3,Pint of Scheider?,,59,1,1
2015,5,2,q2015-5-2,Pistonheads,,39.5,18,18
2013,2,3,q2013-2-3,Pistorius Basterds,,54,3,3
2012,4,3,q2012-4-3,Plan B,,37,7,7
2012,4,1,q2012-4-1,Planet Rock,,49,6,5
2015,5,3,q2015-5-3,Platypus,,18,20,20
2014,4,2,q2014-4-2,Pollock,,20,16,16
2013,11,2,q2013-11-2,Pollux & Castor,,31,18,18
2015,3,1,q2015-3-1,Poor Richard,,39,26,26
2013,4,3,q2013-4-3,Porky’s Revenge: The Revenge,,44.5,11,10
2014,8,1,q2014-8-1,Predators,,32.5,30,30
2014,6,1,q2014-6-1,Presticles The 3rd,,20.5,32,32
2012,11,1,q2012-11-1,Pricks And Gambill,,24.5,24,24
2014,11,2,q2014-11-2,Pride & Prejudice,,35,13,13
2012,8,2,q2012-8-2,"Priscilla, Queen Of The Desert",,41,14,14
2012,8,3,q2012-8-3,Professor Trelawney's Estate,,33.5,15,15
2012,6,1,q2012-6-1,Prome-three-us,,38,16,15
2015,2,2,q2015-2-2,Public Enema,,41,15,15
2013,2,3,q2013-2-3,Pugs United,,22.5,22,22
2013,11,2,q2013-11-2,Pulled Apart By Orcas,,42.5,11,11
2015,2,2,q2015-2-2,Pumpkin & Honeybunny,,32.5,17,17
2013,11,1,q2013-11-1,Puny Buffs,,23,17,17
2012,10,3,q2012-10-3,Pussy Galore: Shaven Not Furred,Pussy Galore: Shaven Not Furred,48,4,4
2012,1,1,q2012-1-1,Pussy Galore: Shaven Not Furred,Pussy Galore: Shaven Not Furred,59,3,1
2012,2,1,q2012-2-1,Pussy Galore: Shaven Not Furred,Pussy Galore: Shaven Not Furred,58,3,2
2012,5,1,q2012-5-1,Pussy Galore: Shaven Not Furred,Pussy Galore: Shaven Not Furred,50,8,8
2012,6,1,q2012-6-1,Pussy Galore: Shaven Not Furred,Pussy Galore: Shaven Not Furred,41.5,12,12
2012,7,2,q2012-7-2,Pussy Galore: Shaven Not Furred,Pussy Galore: Shaven Not Furred,50,7,5
2012,8,1,q2012-8-1,Pussy Galore: Shaven Not Furred,Pussy Galore: Shaven Not Furred,53.5,4,4
2014,3,3,q2014-3-3,Putin On The Ritzy,,50.5,11,11
2015,2,1,q2015-2-1,Putting The Score In Scorsese,,34,27,27
2012,11,1,q2012-11-1,Quattro Grammagio,,42.5,14,12
2015,9,1,q2015-9-1,Questiony's Child,,47,11,11
2015,1,1,q2015-1-1,Qui-Gon-Jinn Has Been Taken,,49,9,9
2013,5,2,q2013-5-2,R Stands For ‘Rubbish’,,33,13,13
2015,9,1,q2015-9-1,R U Talkin 2 Me?,,38.5,19,18
2015,10,1,q2015-10-1,R.O.U.S. (Rodents Of Unusual Size),,37.5,18,18
2013,7,3,q2013-7-3,R+B,,30.5,24,24
2013,6,1,q2013-6-1,Raging Bullshit,,45.5,7,7
2012,10,1,q2012-10-1,Raider of the Lost Arse (To Mouth),,38,14,14
2014,3,1,q2014-3-1,Raiders Of The Lost Arse,,46,17,17
2013,2,1,q2013-2-1,Rakhe vs Molby,,32.5,19,19
2015,6,1,q2015-6-1,Ram-Boned,,36.5,25,25
2014,3,1,q2014-3-1,Ramis-érables,,59,1,1
2013,7,2,q2013-7-2,Rampant Leaf Blowers,,53.5,5,5
2012,6,1,q2012-6-1,Ray Bradburied,,62,1,1
2013,2,1,q2013-2-1,Ray Winstone’s Balls,,38,15,15
2013,8,3,q2013-8-3,Really Really Ridiculously Good-Looking Team,,39,19,19
2014,6,3,q2014-6-3,Redrum,,28.5,13,13
2015,6,1,q2015-6-1,Redundancies 'R' Us,,46,21,21
2014,10,2,q2014-10-2,Redundancy,,18,17,17
2014,11,2,q2014-11-2,Redundancy Survival Big Up Ken Loach,,9.5,17,17
2015,5,1,q2015-5-1,Reeling In The Years,,51.5,14,14
2012,9,2,q2012-9-2,Requiem For A Team,,28,14,14
2013,12,1,q2013-12-1,Requim For A Team,,47,13,13
2014,11,3,q2014-11-3,Reservoir Frogs,Reservoir Frogs,46,10,10
2015,2,3,q2015-2-3,Reservoir Frogs,Reservoir Frogs,46,13,13
2015,6,3,q2015-6-3,Reservoir Frogs,Reservoir Frogs,49.5,14,13
2013,12,3,q2013-12-3,Reservoir Frogs!!,Reservoir Frogs,37,14,13
2014,3,1,q2014-3-1,Reservoir Frogs!!,Reservoir Frogs,43.5,21,21
2014,5,3,q2014-5-3,Reservoir Frogs!!,Reservoir Frogs,51.5,10,10
2015,7,2,q2015-7-2,Reservoir Hogs,,39,15,15
2015,5,3,q2015-5-3,Reservoir Underdogs,,36,17,17
2014,4,2,q2014-4-2,Return From Button Moon,,38,10,10
2012,4,2,q2012-4-2,Revenge Of The Quith,,39,18,18
2014,4,1,q2014-4-1,Rich Is A Flake,,48.5,12,12
2014,11,3,q2014-11-3,Richard XXIII,,21.5,25,25
2013,10,1,q2013-10-1,Riding Miss Daisy,,40.5,19,19
2013,5,3,q2013-5-3,Ridley Squat,,43,12,12
2012,7,2,q2012-7-2,Rings Of The College,,32.5,14,14
2014,9,2,q2014-9-2,Rip Here For Man-Sized Bottoms,,52.5,8,8
2013,12,3,q2013-12-3,RIP Morgan Freeman,,48.5,6,6
2014,4,3,q2014-4-3,Ripe Tomatoes,,31,22,21
2012,7,3,q2012-7-3,Ripples,,39.5,7,7
2013,8,2,q2013-8-2,Risk It For A Biscuit,,49,8,8
2015,5,2,q2015-5-2,Ritzy Bar Staff,,13,21,21
2015,4,2,q2015-4-2,Rivendale Rovers,,56,5,5
2015,2,2,q2015-2-2,Rivendell Rovers,,57,3,3
2015,3,2,q2015-3-2,Rivendell Rovers,,43,7,7
2014,12,1,q2014-12-1,Rob Lowe Looks Like Skin Cancer,,34,28,28
2014,6,3,q2014-6-3,"Rochelle, Rochelle",,43.5,8,8
2012,12,3,q2012-12-3,Rodents of Unusual Size,Rodents Of Unusual Size,53,4,3
2014,5,3,q2014-5-3,Rodents Of Unusual Size,Rodents Of Unusual Size,51,11,11
2015,6,2,q2015-6-2,Rodents Of Unusual Size,Rodents Of Unusual Size,52,7,7
2015,9,3,q2015-9-3,Rodents Of Unusual Size,Rodents Of Unusual Size,50.5,6,6
2012,12,3,q2012-12-3,Rodents of Unusual Size (feat. Dan Baker),Rodents Of Unusual Size,51,7,7
2012,9,3,q2012-9-3,Rodents of Unusual Size (ROUS!),Rodents Of Unusual Size,55,4,4
2012,10,3,q2012-10-3,Rodents of Unusual Size (ROUS),Rodents Of Unusual Size,44.5,7,7
2012,11,3,q2012-11-3,Rodents of Unusual Size (ROUS),Rodents Of Unusual Size,48.5,6,6
2013,10,3,q2013-10-3,Rodents Of Unusual Size!,Rodents Of Unusual Size,46,9,9
2012,5,1,q2012-5-1,Roger and the Eberts,,37.5,18,17
2013,10,3,q2013-10-3,Rollin’ Rollin’ Rollin’,,51,6,5
2012,3,1,q2012-3-1,Roman Abramavic's Yacht,,47.5,7,7
2014,11,1,q2014-11-1,Romero & Juliet 2: Undead Lovers,,57.5,5,5
2012,12,3,q2012-12-3,Romford Film Club,,46,12,12
2012,8,3,q2012-8-3,Romford Film Club,,43.5,7,7
2014,7,2,q2014-7-2,Rotwang The Inventors,,39,14,13
2015,8,2,q2015-8-2,Rubber Baby Buggy Bumpers,,51,4,4
2014,10,2,q2014-10-2,Rufio Rufio Rufioooooooooooh!,,46.5,6,6
2015,4,3,q2015-4-3,Rufio's Invisible Sandwich,,59,2,2
2014,10,1,q2014-10-1,Russ Loves 1941,,62.5,2,2
2014,4,1,q2014-4-1,Russell Crowe’s Gonna Need A Bigger Boat,,36.5,21,21
2015,3,1,q2015-3-1,Sad Sachs: Beyond Tinderdome,,47.5,16,15
2014,10,2,q2014-10-2,Saving Private Donut,,43.5,9,8
2014,10,1,q2014-10-1,Saving Ryan’s Privates,,30.5,25,24
2013,9,2,q2013-9-2,Say Hello To My Little Friend,,36.5,16,16
2015,4,1,q2015-4-1,Scar(e)face,,33,30,29
2013,10,2,q2013-10-2,Scary Axe Wound,,44,14,14
